time,low,high,open,close,volume
1531731600,6366.00,6533.22,6366.00,6517.71,896.40
1531735200,6494.91,6547.85,6517.69,6540.59,330.35
1531738800,6531.68,6663.66,6541.69,6627.96,911.58
1531742400,6582.87,6637.02,6627.97,6603.15,328.97
1531746000,6581.73,6615.88,6602.76,6585.01,556.54
1531749600,6585.00,6630.00,6585.01,6622.61,471.86
1531753200,6612.16,6644.93,6622.61,6628.00,462.95
1531756800,6610.75,6639.89,6628.00,6615.49,419.13
1531760400,6612.14,6715.00,6615.49,6664.68,967.70
1531764000,6664.67,6697.80,6664.67,6664.67,485.82
1531767600,6631.39,6680.76,6664.68,6674.43,423.74
1531771200,6654.56,6674.44,6674.44,6663.41,257.37
1531774800,6645.30,6663.42,6663.41,6659.98,219.77
1531778400,6657.38,6682.50,6659.99,6668.26,351.90
1531782000,6666.66,6750.00,6668.26,6728.81,975.69
1531785600,6700.00,6741.12,6728.80,6736.80,492.75
1531789200,6696.64,6743.10,6736.80,6719.01,328.48
1531792800,6719.00,6729.99,6719.01,6729.99,230.82
1531796400,6729.98,6748.00,6729.98,6742.00,228.97
1531800000,6708.94,6753.85,6742.00,6711.56,406.24
1531803600,6680.01,6718.33,6711.56,6691.01,265.69
1531807200,6663.51,6693.88,6691.00,6674.13,182.07
1531810800,6673.92,6698.90,6674.13,6693.89,65.18
1531814400,6693.88,6729.53,6693.88,6720.00,106.03
1531818000,6696.11,6720.00,6720.00,6697.64,93.25
1531821600,6695.41,6718.92,6697.65,6718.91,84.97
1531825200,6680.00,6719.99,6718.92,6683.23,108.50
1531828800,6676.50,6707.95,6683.22,6701.60,271.22
1531832400,6689.20,6709.00,6701.60,6693.53,304.64
1531836000,6693.52,6742.00,6693.53,6719.00,401.66
1531839600,6715.81,6800.00,6719.00,6781.56,684.75
1531843200,6738.80,6781.57,6781.57,6759.01,501.53
1531846800,6756.72,7268.32,6759.01,7187.38,4185.02
1531850400,7177.72,7472.50,7187.37,7345.00,3604.25
1531854000,7291.35,7369.38,7344.99,7308.10,912.72
1531857600,7306.10,7329.51,7308.11,7314.54,531.60
1531861200,7314.53,7375.00,7314.53,7357.64,522.98
1531864800,7264.20,7374.99,7357.64,7320.18,692.39
1531868400,7292.23,7330.00,7320.17,7315.01,438.63
1531872000,7311.38,7369.99,7315.00,7346.02,319.51
1531875600,7320.00,7352.01,7345.01,7335.21,371.23
1531879200,7335.20,7444.44,7335.20,7409.16,733.08
1531882800,7409.15,7545.00,7409.16,7464.99,1728.87
1531886400,7411.01,7479.00,7465.00,7438.02,455.70
1531890000,7424.50,7476.40,7438.01,7459.04,341.20
1531893600,7451.22,7475.88,7459.04,7465.26,298.45
1531897200,7423.00,7470.00,7463.74,7439.61,233.04
1531900800,7326.98,7442.11,7439.61,7368.45,628.60
1531904400,7368.00,7400.00,7368.45,7399.99,137.16
1531908000,7375.00,7430.85,7400.00,7405.00,245.11
1531911600,7391.33,7429.00,7405.00,7413.03,221.10
1531915200,7413.02,7471.05,7413.03,7429.03,448.00
1531918800,7385.00,7461.06,7429.02,7448.24,481.48
1531922400,7431.29,7523.93,7448.24,7444.32,1081.40
1531926000,7375.00,7443.59,7443.07,7419.02,749.85
1531929600,7417.04,7455.00,7417.04,7439.11,375.37
1531933200,7430.00,7510.00,7439.10,7503.23,795.73
1531936800,7391.18,7584.85,7503.23,7425.84,1983.22
1531940400,7341.00,7436.87,7425.85,7394.99,1281.11
1531944000,7229.89,7394.99,7394.99,7334.95,1473.97
1531947600,7305.00,7358.00,7334.95,7326.68,349.97
1531951200,7280.00,7385.03,7326.67,7361.99,657.27
1531954800,7344.00,7390.00,7362.00,7378.99,384.08
1531958400,7311.34,7379.00,7378.99,7344.79,273.96
1531962000,7281.42,7344.80,7344.80,7304.46,405.81
1531965600,7290.01,7345.00,7304.46,7325.55,296.41
1531969200,7315.79,7353.86,7325.56,7320.27,165.96
1531972800,7315.20,7344.00,7320.27,7315.21,148.00
1531976400,7307.39,7331.00,7315.21,7327.59,182.23
1531980000,7327.58,7359.94,7327.58,7341.00,189.64
1531983600,7307.69,7341.01,7341.01,7313.03,101.47
1531987200,7305.68,7330.86,7313.03,7322.83,60.11
1531990800,7322.83,7414.85,7322.83,7404.70,276.70
1531994400,7372.50,7412.42,7404.70,7372.50,156.58
1531998000,7362.50,7430.00,7372.50,7413.42,194.34
1532001600,7413.42,7443.71,7413.42,7417.10,398.66
1532005200,7417.10,7515.00,7417.11,7474.10,847.59
1532008800,7429.32,7474.13,7474.10,7445.72,651.17
1532012400,7362.32,7469.30,7445.72,7378.39,905.19
1532016000,7347.00,7400.00,7378.40,7359.43,457.90
1532019600,7355.00,7424.00,7359.40,7419.99,656.95
1532023200,7403.00,7440.00,7420.00,7409.00,607.65
1532026800,7405.32,7482.70,7409.01,7445.66,883.44
1532030400,7412.50,7479.75,7445.66,7412.51,506.60
1532034000,7412.51,7455.91,7412.51,7434.00,297.03
1532037600,7434.00,7581.00,7434.01,7479.02,938.52
1532041200,7435.00,7499.00,7479.02,7470.01,383.74
1532044800,7378.84,7475.00,7470.01,7405.04,611.06
1532048400,7393.22,7457.29,7405.03,7457.29,283.95
1532052000,7445.00,7470.00,7457.29,7454.22,182.08
1532055600,7436.01,7475.16,7454.21,7456.14,285.85
1532059200,7429.00,7457.06,7456.14,7441.31,160.25
1532062800,7415.05,7446.00,7441.31,7418.65,147.66
1532066400,7358.60,7425.00,7416.82,7379.67,308.16
1532070000,7358.69,7442.51,7379.68,7442.50,171.10
1532073600,7431.54,7489.86,7442.51,7465.00,162.69
1532077200,7428.37,7470.35,7465.00,7440.00,90.22
1532080800,7440.00,7462.50,7440.01,7457.28,89.46
1532084400,7457.27,7512.00,7457.27,7490.00,239.91
1532088000,7443.60,7507.00,7489.99,7457.00,181.96
1532091600,7450.00,7475.00,7457.00,7474.26,333.56
1532095200,7438.00,7489.00,7474.26,7473.56,370.18
1532098800,7450.00,7500.00,7473.56,7463.57,486.78
1532102400,7459.22,7687.00,7463.57,7474.18,1650.38
1532106000,7307.40,7488.00,7474.17,7324.48,1366.61
1532109600,7259.76,7400.29,7322.69,7362.55,1081.97
1532113200,7300.00,7379.89,7362.55,7340.96,775.31
1532116800,7325.00,7369.26,7341.55,7347.65,305.09
1532120400,7287.92,7369.05,7347.64,7290.01,348.14
1532124000,7275.32,7369.11,7290.00,7350.57,522.72
1532127600,7315.87,7350.57,7350.57,7334.46,251.46
1532131200,7204.32,7334.46,7334.46,7238.83,1050.30
1532134800,7233.00,7265.00,7238.84,7261.08,299.28
1532138400,7255.83,7298.59,7261.08,7282.01,170.68
1532142000,7254.08,7299.50,7282.01,7284.86,429.51
1532145600,7260.01,7298.99,7284.86,7298.99,87.07
1532149200,7288.98,7325.97,7298.98,7325.97,191.23
1532152800,7306.00,7345.00,7325.96,7330.78,140.54
1532156400,7314.99,7334.05,7330.79,7329.99,104.49
1532160000,7300.00,7330.00,7329.99,7306.79,99.44
1532163600,7306.78,7339.85,7306.79,7320.01,92.67
1532167200,7289.99,7324.58,7320.01,7298.49,172.12
1532170800,7288.50,7318.52,7298.48,7318.52,95.62
1532174400,7300.25,7350.00,7318.52,7333.42,80.01
1532178000,7333.42,7369.11,7333.43,7350.68,137.56
1532181600,7350.00,7371.94,7350.68,7350.00,115.52
1532185200,7340.00,7398.50,7350.01,7389.21,280.19
1532188800,7382.00,7420.00,7389.21,7400.01,225.04
1532192400,7384.45,7418.99,7400.01,7406.86,274.90
1532196000,7406.85,7440.00,7406.86,7427.64,215.60
1532199600,7390.47,7444.27,7427.64,7426.68,208.69
1532203200,7412.00,7444.77,7426.68,7418.69,189.91
1532206800,7400.00,7428.53,7418.68,7403.29,121.06
1532210400,7400.62,7427.00,7403.29,7425.01,184.41
1532214000,7407.33,7425.01,7425.01,7408.00,113.64
1532217600,7340.00,7432.00,7408.00,7432.00,357.57
1532221200,7427.62,7467.00,7432.00,7467.00,330.25
1532224800,7423.00,7475.01,7467.00,7431.83,153.89
1532228400,7402.07,7431.83,7431.82,7414.85,265.91
1532232000,7357.85,7414.85,7414.85,7394.62,200.70
1532235600,7370.86,7408.00,7394.62,7407.99,109.50
1532239200,7374.00,7408.00,7408.00,7387.51,51.26
1532242800,7378.00,7399.00,7387.50,7393.42,36.17
1532246400,7393.41,7449.99,7393.42,7435.30,136.27
1532250000,7430.90,7445.16,7435.31,7437.30,24.44
1532253600,7420.00,7456.43,7437.30,7456.43,55.29
1532257200,7444.84,7462.17,7456.43,7444.84,78.33
1532260800,7437.00,7455.00,7444.98,7438.71,107.29
1532264400,7432.98,7488.00,7438.71,7456.98,164.00
1532268000,7454.47,7500.00,7456.99,7488.21,269.91
1532271600,7488.22,7543.80,7488.22,7517.32,445.06
1532275200,7490.00,7529.99,7517.33,7510.06,255.99
1532278800,7490.33,7520.00,7511.27,7495.81,144.49
1532282400,7495.80,7529.99,7495.81,7518.01,280.25
1532286000,7511.50,7528.99,7518.01,7516.59,165.15
1532289600,7514.00,7530.00,7516.59,7518.17,170.43
1532293200,7327.75,7569.69,7518.16,7376.95,1184.08
1532296800,7340.00,7420.00,7376.95,7404.10,476.20
1532300400,7381.75,7409.02,7404.97,7397.80,136.74
1532304000,7378.26,7468.43,7400.00,7463.99,327.09
1532307600,7454.65,7510.09,7464.00,7510.09,204.08
1532311200,7510.09,7664.98,7510.09,7622.73,1549.36
1532314800,7610.00,7640.00,7622.73,7625.00,261.68
1532318400,7624.99,7700.00,7625.00,7665.01,653.21
1532322000,7632.22,7665.01,7665.00,7645.90,243.25
1532325600,7645.90,7694.50,7645.90,7671.77,607.19
1532329200,7645.00,7779.99,7671.78,7742.47,1002.06
1532332800,7676.00,7748.00,7742.48,7710.00,324.93
1532336400,7663.52,7714.99,7710.01,7708.50,145.65
1532340000,7671.11,7712.00,7708.50,7688.99,139.99
1532343600,7652.24,7708.54,7689.00,7686.64,290.79
1532347200,7672.52,7712.05,7686.65,7700.00,249.51
1532350800,7699.50,7727.00,7700.00,7712.88,350.03
1532354400,7690.00,7716.22,7712.89,7695.78,415.92
1532358000,7688.00,7745.00,7695.78,7725.52,440.70
1532361600,7706.00,7740.00,7725.52,7729.99,521.60
1532365200,7700.00,7747.00,7729.99,7724.51,568.66
1532368800,7628.00,7809.00,7724.51,7742.50,1939.95
1532372400,7732.12,7798.00,7742.50,7746.63,727.47
1532376000,7702.00,7760.00,7746.63,7705.93,495.16
1532379600,7705.92,7755.00,7705.92,7749.00,310.55
1532383200,7720.00,7760.00,7749.00,7720.99,288.87
1532386800,7705.55,7721.35,7721.00,7720.09,392.38
1532390400,7695.99,7727.10,7720.08,7710.00,301.10
1532394000,7709.99,7750.00,7710.00,7738.69,329.58
1532397600,7714.15,7763.70,7738.69,7733.61,360.83
1532401200,7733.60,7780.00,7733.60,7754.14,491.90
1532404800,7752.23,7860.00,7754.14,7849.99,1163.62
1532408400,7849.99,8030.00,7850.00,7977.54,2301.20
1532412000,7942.00,8003.10,7977.54,7980.00,527.01
1532415600,7979.99,8020.00,7979.99,8007.00,350.35
1532419200,7969.91,8020.00,8006.99,7988.01,254.31
1532422800,7986.14,8024.99,7988.01,8013.01,197.67
1532426400,8007.00,8134.56,8013.01,8134.39,968.31
1532430000,8094.98,8265.99,8134.39,8249.99,1243.67
1532433600,8140.28,8360.00,8250.00,8210.00,1541.64
1532437200,8126.46,8255.00,8210.01,8235.00,880.74
1532440800,8113.89,8250.00,8235.00,8164.87,1084.05
1532444400,8155.90,8212.33,8164.88,8181.71,770.16
1532448000,8156.01,8193.53,8181.71,8176.94,697.17
1532451600,8176.37,8269.79,8176.93,8228.40,1290.51
1532455200,8208.47,8267.00,8228.40,8246.00,566.76
1532458800,8237.27,8310.96,8246.01,8254.90,722.04
1532462400,8189.99,8259.25,8254.90,8229.00,657.21
1532466000,8210.00,8272.00,8228.99,8255.86,660.56
1532469600,8255.86,8334.80,8255.87,8315.00,775.76
1532473200,8314.99,8488.00,8314.99,8385.50,1499.74
1532476800,8384.50,8482.84,8390.04,8415.52,805.21
1532480400,8392.00,8447.20,8415.52,8412.08,446.44
1532484000,8317.11,8412.09,8412.09,8338.01,1039.49
1532487600,8284.81,8375.00,8338.01,8361.99,458.59
1532491200,8333.09,8420.00,8362.00,8416.19,412.02
1532494800,8396.39,8435.00,8416.19,8435.00,321.81
1532498400,8286.90,8435.00,8435.00,8336.90,434.33
1532502000,8322.99,8360.00,8336.90,8334.57,268.03
1532505600,8262.50,8334.57,8334.57,8290.00,403.49
1532509200,8225.51,8290.00,8290.00,8238.88,420.71
1532512800,8156.22,8238.88,8238.88,8220.01,816.81
1532516400,8168.68,8233.78,8220.00,8182.50,363.67
1532520000,8182.49,8228.77,8182.49,8203.99,291.00
1532523600,8154.72,8218.00,8204.00,8200.00,526.83
1532527200,8164.76,8206.54,8199.99,8181.97,809.08
1532530800,8042.00,8189.65,8181.97,8094.99,1600.13
1532534400,8069.18,8168.27,8095.00,8157.99,929.16
1532538000,8081.57,8158.00,8157.99,8099.99,801.33
1532541600,8066.88,8120.00,8100.00,8066.88,628.96
1532545200,8066.88,8160.00,8066.89,8159.99,399.40
1532548800,8125.79,8184.12,8160.00,8173.01,346.70
1532552400,8169.71,8325.32,8173.00,8286.00,1128.73
1532556000,8250.00,8310.00,8286.00,8252.11,554.40
1532559600,8156.58,8273.28,8252.11,8157.15,507.58
1532563200,8157.15,8240.98,8157.15,8225.02,495.17
1532566800,8200.68,8238.02,8225.01,8217.66,188.00
1532570400,8170.00,8217.66,8217.65,8180.49,214.63
1532574000,8175.10,8219.99,8180.50,8219.99,335.85
1532577600,8197.00,8220.00,8219.99,8220.00,163.70
1532581200,8189.72,8220.00,8220.00,8194.25,112.32
1532584800,8194.25,8257.50,8194.26,8257.49,248.31
1532588400,8225.00,8286.00,8256.00,8230.56,312.96
1532592000,8230.55,8260.00,8230.56,8240.00,168.32
1532595600,8239.99,8275.32,8240.00,8265.00,79.46
1532599200,8263.48,8290.00,8265.00,8281.19,170.68
1532602800,8229.67,8285.00,8281.19,8247.39,160.82
1532606400,8185.00,8247.39,8247.39,8227.00,385.30
1532610000,8185.51,8230.00,8227.01,8200.07,385.57
1532613600,8178.00,8210.00,8200.07,8210.00,311.77
1532617200,8193.06,8213.22,8210.00,8201.67,265.00
1532620800,8185.00,8205.00,8201.67,8205.00,263.36
1532624400,8204.00,8237.55,8205.00,8206.18,501.85
1532628000,8199.99,8222.75,8207.94,8222.75,258.10
1532631600,8222.74,8264.00,8222.75,8262.99,311.46
1532635200,8100.00,8287.00,8262.99,8140.49,1068.39
1532638800,7869.00,8141.06,8140.49,7949.99,2769.66
1532642400,7905.00,8043.52,7950.00,7922.60,1405.12
1532646000,7840.00,7940.00,7922.60,7931.99,1293.68
1532649600,7883.18,7932.00,7932.00,7892.68,459.21
1532653200,7852.10,7916.00,7892.69,7890.00,399.63
1532656800,7860.00,7906.00,7890.00,7863.90,366.92
1532660400,7860.00,7895.88,7863.99,7878.78,283.18
1532664000,7878.78,7939.80,7878.79,7930.01,194.46
1532667600,7902.80,7930.01,7930.01,7919.54,126.74
1532671200,7883.00,7922.17,7919.53,7907.35,167.22
1532674800,7888.60,7910.00,7907.35,7910.00,97.20
1532678400,7909.99,7977.68,7909.99,7962.88,112.29
1532682000,7952.90,7984.00,7962.87,7952.90,84.36
1532685600,7920.00,7955.48,7952.91,7955.45,123.30
1532689200,7899.48,7955.46,7955.45,7914.00,231.00
1532692800,7810.00,7923.54,7914.00,7827.00,732.42
1532696400,7787.29,7880.48,7827.00,7865.10,812.63
1532700000,7811.44,7870.00,7865.10,7820.79,625.26
1532703600,7820.78,8178.51,7820.79,8144.51,2358.24
1532707200,8144.50,8229.00,8144.51,8185.00,1426.33
1532710800,8154.05,8185.00,8185.00,8176.00,338.73
1532714400,8175.99,8276.55,8175.99,8272.37,754.81
1532718000,8200.00,8272.38,8272.38,8204.68,668.99
1532721600,8204.67,8229.99,8204.67,8223.67,304.36
1532725200,8220.73,8260.00,8224.00,8245.71,293.02
1532728800,8229.98,8250.00,8245.72,8250.00,203.36
1532732400,8133.04,8261.17,8250.00,8184.21,827.68
1532736000,8162.50,8211.00,8182.64,8162.63,218.29
1532739600,8153.01,8182.16,8162.63,8172.55,281.56
1532743200,8166.00,8190.00,8172.54,8173.63,147.77
1532746800,8155.00,8173.63,8173.62,8156.31,104.94
1532750400,8156.30,8210.00,8156.31,8210.00,241.28
1532754000,8174.04,8220.00,8210.00,8174.05,181.74
1532757600,8173.77,8193.99,8174.05,8193.99,90.21
1532761200,8175.55,8195.00,8193.99,8194.99,66.28
1532764800,8185.61,8203.81,8195.00,8198.19,58.55
1532768400,8170.00,8198.20,8198.20,8185.00,58.70
1532772000,8174.00,8200.00,8185.00,8176.01,71.85
1532775600,8138.10,8205.85,8176.00,8179.99,354.50
1532779200,8170.87,8195.00,8179.99,8176.15,98.21
1532782800,8155.21,8190.00,8176.14,8155.21,108.69
1532786400,8110.00,8158.90,8155.22,8143.44,356.39
1532790000,8065.00,8143.45,8143.45,8107.45,353.25
1532793600,8107.45,8179.47,8107.45,8179.46,219.28
1532797200,8150.00,8210.00,8179.46,8181.00,236.24
1532800800,8160.50,8195.66,8181.01,8188.09,157.33
1532804400,8188.09,8199.98,8188.10,8195.10,137.55
1532808000,8163.80,8195.11,8195.11,8164.10,131.68
1532811600,8158.00,8170.20,8164.09,8169.00,91.24
1532815200,8169.00,8188.13,8169.01,8186.13,110.08
1532818800,8175.00,8230.00,8186.14,8228.90,265.46
1532822400,8221.34,8289.96,8227.38,8251.87,594.48
1532826000,8236.40,8260.87,8251.87,8260.87,158.17
1532829600,8238.90,8280.00,8260.87,8244.60,226.29
1532833200,8218.02,8244.60,8244.60,8224.89,119.29
1532836800,8185.01,8230.73,8224.88,8192.09,237.08
1532840400,8192.08,8218.01,8192.08,8208.83,135.64
1532844000,8204.31,8208.83,8208.83,8204.32,41.65
1532847600,8177.00,8208.83,8204.32,8177.01,102.50
1532851200,8137.77,8177.01,8177.00,8158.34,158.98
1532854800,8143.07,8174.15,8158.35,8160.22,57.78
1532858400,8146.02,8160.23,8160.23,8146.03,48.21
1532862000,8127.87,8160.92,8146.03,8160.92,82.21
1532865600,8160.91,8219.99,8160.92,8209.44,148.85
1532869200,8176.86,8210.00,8209.44,8193.96,123.07
1532872800,8192.03,8229.65,8193.95,8214.23,341.96
1532876400,8202.41,8224.99,8214.24,8221.23,118.70
1532880000,8166.00,8221.23,8221.23,8177.67,225.98
1532883600,8177.66,8194.40,8177.67,8191.29,114.37
1532887200,8191.29,8213.93,8191.30,8209.99,131.03
1532890800,8205.19,8214.83,8210.00,8211.31,100.85
1532894400,8192.51,8214.83,8211.32,8193.33,134.00
1532898000,8181.67,8205.00,8193.33,8191.51,140.03
1532901600,8178.66,8194.03,8191.50,8190.00,132.86
1532905200,8189.99,8270.00,8190.00,8216.34,565.93
1532908800,8080.00,8216.34,8216.33,8160.00,934.69
1532912400,8137.99,8274.92,8160.00,8209.41,605.65
1532916000,8188.88,8210.00,8209.40,8192.99,164.06
1532919600,8171.21,8213.34,8193.00,8182.68,128.58
1532923200,8164.75,8190.01,8182.68,8175.00,161.13
1532926800,8171.51,8186.54,8174.99,8177.50,70.55
1532930400,8118.42,8180.00,8177.49,8136.33,254.63
1532934000,8115.88,8150.00,8139.57,8150.00,238.30
1532937600,8150.00,8187.00,8150.00,8156.20,89.35
1532941200,8145.21,8165.00,8156.19,8154.88,70.40
1532944800,8134.79,8157.86,8154.88,8139.99,93.26
1532948400,8119.50,8155.04,8139.99,8155.03,141.22
1532952000,8125.00,8160.00,8155.04,8139.98,161.40
1532955600,8096.96,8139.99,8139.99,8114.99,259.98
1532959200,8114.99,8200.00,8114.99,8176.68,383.39
1532962800,8107.45,8180.00,8176.68,8115.00,371.48
1532966400,8069.23,8130.00,8115.00,8114.00,484.51
1532970000,7880.00,8118.10,8113.99,7902.44,1779.46
1532973600,7850.00,7963.33,7902.43,7951.29,1341.16
1532977200,7951.29,8130.00,7951.30,8105.27,922.69
1532980800,8060.53,8178.00,8105.28,8146.15,767.06
1532984400,8110.00,8150.00,8146.15,8112.52,211.27
1532988000,8112.51,8199.99,8112.52,8163.01,569.04
1532991600,8163.01,8189.99,8163.01,8170.01,365.93
1532995200,8110.50,8173.57,8170.00,8125.08,601.15
1532998800,8107.00,8131.10,8125.08,8110.00,257.09
1533002400,8109.99,8135.00,8109.99,8116.00,134.24
1533006000,8107.28,8121.00,8116.00,8112.61,105.22
1533009600,8077.00,8119.38,8112.61,8113.67,177.78
1533013200,8100.00,8119.63,8113.67,8119.63,205.92
1533016800,8119.62,8131.98,8119.63,8122.49,65.87
1533020400,8110.21,8122.49,8122.49,8110.21,62.16
1533024000,7985.17,8110.22,8110.22,8020.08,475.31
1533027600,7963.47,8048.72,8020.07,8004.72,261.50
1533031200,7929.05,8010.00,8004.73,7942.55,470.58
1533034800,7932.26,8012.96,7942.54,7975.49,308.73
1533038400,7757.25,7975.49,7975.48,7797.01,1889.09
1533042000,7703.00,7820.00,7797.01,7725.00,1060.57
1533045600,7654.00,7774.00,7724.98,7730.00,1151.02
1533049200,7666.66,7752.90,7730.01,7750.99,750.79
1533052800,7702.33,7793.17,7750.99,7790.00,636.81
1533056400,7720.87,7817.00,7790.00,7725.00,577.84
1533060000,7690.00,7764.00,7725.01,7739.99,429.89
1533063600,7728.69,7760.00,7740.00,7750.01,244.83
1533067200,7665.00,7750.01,7750.01,7689.98,488.94
1533070800,7681.58,7723.90,7687.79,7706.44,306.11
1533074400,7686.99,7714.36,7706.43,7696.01,338.91
1533078000,7629.48,7780.00,7696.01,7727.27,1604.04
1533081600,7658.48,7750.00,7727.28,7667.00,510.91
1533085200,7551.00,7675.71,7667.00,7551.01,1517.09
1533088800,7504.00,7575.00,7551.01,7553.99,1284.73
1533092400,7506.94,7558.42,7554.00,7540.00,391.37
1533096000,7525.00,7575.00,7540.00,7529.40,392.05
1533099600,7460.00,7541.15,7529.40,7527.42,643.86
1533103200,7516.23,7570.00,7527.41,7556.38,373.30
1533106800,7527.60,7556.44,7556.44,7544.99,157.89
1533110400,7544.99,7645.00,7545.00,7627.58,342.78
1533114000,7590.00,7627.59,7627.59,7590.01,101.11
1533117600,7531.94,7590.01,7590.01,7549.11,177.34
1533121200,7521.00,7560.00,7549.10,7560.00,162.86
1533124800,7555.00,7592.00,7560.00,7570.05,239.71
1533128400,7570.04,7625.00,7570.05,7622.77,390.95
1533132000,7569.37,7635.99,7622.77,7580.70,344.43
1533135600,7573.70,7614.41,7580.70,7599.90,375.63
1533139200,7535.52,7607.00,7599.90,7559.00,691.70
1533142800,7533.77,7583.76,7558.99,7536.38,279.55
1533146400,7533.61,7555.00,7536.38,7540.00,194.10
1533150000,7540.00,7569.00,7540.01,7569.00,252.93
1533153600,7475.20,7569.00,7569.00,7476.17,1068.55
1533157200,7469.29,7513.86,7476.16,7472.99,387.74
1533160800,7437.00,7632.62,7473.00,7587.01,1304.03
1533164400,7572.69,7628.90,7587.01,7603.99,268.93
1533168000,7593.24,7683.05,7603.99,7673.63,721.98
1533171600,7635.00,7707.54,7673.63,7669.99,395.18
1533175200,7656.33,7689.99,7669.99,7670.02,314.41
1533178800,7630.00,7674.14,7670.02,7642.88,163.78
1533182400,7627.37,7647.22,7643.15,7627.41,142.80
1533186000,7627.38,7660.00,7627.40,7658.94,170.38
1533189600,7640.00,7669.08,7658.95,7645.02,129.37
1533193200,7642.21,7688.95,7645.02,7661.57,117.40
1533196800,7618.32,7665.99,7661.56,7622.80,103.89
1533200400,7605.89,7648.22,7621.15,7614.34,119.70
1533204000,7555.00,7614.35,7614.34,7576.35,313.36
1533207600,7550.22,7579.38,7576.34,7559.66,143.77
1533211200,7530.00,7567.00,7559.66,7530.23,140.88
1533214800,7472.28,7545.00,7530.00,7498.90,631.87
1533218400,7486.76,7557.11,7498.90,7532.95,297.66
1533222000,7512.16,7550.77,7532.95,7528.88,268.91
1533225600,7462.00,7584.83,7528.88,7567.00,742.95
1533229200,7507.00,7575.49,7568.40,7512.87,325.00
1533232800,7483.20,7525.00,7512.87,7502.67,379.32
1533236400,7502.68,7554.01,7502.68,7541.51,372.36
1533240000,7535.29,7578.00,7541.51,7550.01,368.56
1533243600,7525.00,7561.00,7550.00,7529.00,205.74
1533247200,7509.75,7565.00,7528.99,7549.00,165.96
1533250800,7530.10,7568.46,7549.00,7533.92,182.14
1533254400,7334.00,7533.92,7533.92,7384.99,1495.79
1533258000,7315.00,7390.39,7385.00,7342.97,705.25
1533261600,7312.00,7363.22,7342.05,7350.01,526.93
1533265200,7328.33,7355.00,7350.00,7328.34,252.97
1533268800,7285.00,7359.99,7328.33,7359.98,718.35
1533272400,7318.20,7360.00,7359.99,7325.01,193.18
1533276000,7315.00,7360.00,7325.01,7351.30,131.93
1533279600,7308.99,7391.86,7352.47,7391.86,237.35
1533283200,7367.31,7417.00,7391.85,7377.14,348.45
1533286800,7334.22,7377.14,7377.14,7349.99,172.57
1533290400,7334.06,7370.00,7349.99,7350.00,158.55
1533294000,7329.29,7372.76,7350.00,7361.33,272.78
1533297600,7349.51,7405.87,7361.33,7400.31,431.26
1533301200,7363.27,7438.88,7400.32,7438.26,503.42
1533304800,7429.00,7493.00,7438.27,7472.24,911.40
1533308400,7454.05,7478.26,7472.24,7475.00,371.35
1533312000,7461.03,7481.71,7475.00,7479.99,386.06
1533315600,7479.98,7538.53,7479.99,7536.25,581.96
1533319200,7460.32,7536.25,7536.24,7469.99,518.53
1533322800,7355.00,7469.99,7469.99,7372.83,790.67
1533326400,7370.00,7410.00,7372.82,7393.52,381.36
1533330000,7393.51,7448.37,7393.52,7420.20,357.64
1533333600,7414.34,7441.30,7420.20,7430.00,311.62
1533337200,7360.00,7431.15,7430.00,7414.08,325.37
1533340800,7391.00,7470.00,7414.08,7456.82,227.54
1533344400,7436.24,7468.14,7456.81,7466.00,220.74
1533348000,7463.08,7495.00,7466.00,7474.98,324.89
1533351600,7453.00,7480.00,7474.98,7460.62,121.22
1533355200,7445.11,7468.84,7460.63,7468.84,94.13
1533358800,7442.95,7468.84,7468.84,7443.81,139.06
1533362400,7415.75,7444.93,7443.82,7424.01,102.74
1533366000,7424.00,7449.18,7424.01,7449.13,63.54
1533369600,7445.82,7475.65,7449.12,7459.91,108.13
1533373200,7426.16,7464.93,7459.91,7456.21,63.20
1533376800,7385.00,7459.32,7456.21,7406.37,210.19
1533380400,7388.04,7421.83,7406.01,7405.00,86.63
1533384000,7216.21,7405.00,7404.99,7255.60,1113.26
1533387600,7236.87,7278.68,7255.59,7250.60,411.56
1533391200,7011.51,7250.60,7250.60,7049.99,1813.30
1533394800,6956.15,7063.14,7049.99,6971.48,1478.54
1533398400,6956.15,7025.00,6973.51,6986.39,732.13
1533402000,6940.00,7000.21,6986.38,6990.02,809.91
1533405600,6970.05,7015.00,6990.02,6983.00,373.91
1533409200,6958.43,7010.00,6983.01,6998.00,488.17
1533412800,6973.96,6999.32,6998.00,6984.73,181.33
1533416400,6980.57,7026.54,6984.73,6991.20,336.21
1533420000,6991.20,7024.67,6991.20,7011.01,201.12
1533423600,6997.00,7020.00,7011.01,7005.00,232.50
1533427200,6921.30,7020.89,7005.00,6921.30,588.39
1533430800,6880.00,6970.00,6921.31,6919.49,681.25
1533434400,6900.62,6961.99,6919.49,6937.78,367.38
1533438000,6937.77,7007.90,6937.78,7007.01,266.14
1533441600,6970.08,7012.25,7007.01,6982.03,152.61
1533445200,6968.83,6999.22,6982.04,6975.59,98.87
1533448800,6951.33,6975.95,6975.59,6967.96,108.08
1533452400,6935.20,6976.10,6968.00,6938.15,59.87
1533456000,6931.01,7006.00,6935.84,6981.73,103.16
